Distance (m),Elevation (m),Latitude,Longitude
102.28359975737214,225.5104217529297,44.93896896686125,-93.02985983114309
105.29194092670663,226.0712280273438,44.93896599507845,-93.02982188506894
108.3002820960411,226.7706604003906,44.93896302328308,-93.02978393899878
111.30862326537557,227.5629425048828,44.93896005147515,-93.02974599293253
114.31696443471006,228.357421875,44.93895707965465,-93.02970804687021
117.32530560404453,229.0924987792969,44.93895410782159,-93.02967010081181
120.333646773379,229.8168792724609,44.93895113597597,-93.02963215475734
123.34198794271347,230.3560791015625,44.93894816411777,-93.02959420870678
126.35032911204794,230.5460357666016,44.93894519224701,-93.02955626266015
129.35867028138242,230.7061157226562,44.93894222036369,-93.0295183166175
132.36701145071692,230.7121734619141,44.9389392484678,-93.02948037057871
135.3753526200514,230.5968170166016,44.93893627655934,-93.0294424245439
138.38369378938586,230.5424194335938,44.9389333046383,-93.02940447851296
141.39203495872033,230.6732788085938,44.93893033270471,-93.029366532486
144.4003761280548,230.8629913330078,44.93892736075858,-93.02932858646295
147.40871729738927,231.4294586181641,44.93892438879985,-93.02929064044383
150.41705846672374,232.4746246337891,44.93892141682857,-93.02925269442864
153.42539963605822,233.6661987304688,44.93891844484473,-93.02921474841736
156.4337408053927,235.1173858642578,44.93891547284831,-93.02917680241
159.4420819747272,236.8211975097656,44.93891250083933,-93.02913885640663
162.45042314406166,238.5626068115234,44.93890952881778,-93.02910091040712
165.45876431339613,240.4414215087891,44.93890655678368,-93.0290629644116
168.4671054827306,242.3606567382812,44.93890358473699,-93.02902501841999
171.47544665206507,244.2239990234375,44.93890061267776,-93.0289870724323
174.48378782139955,246.0370483398438,44.93889764060595,-93.02894912644854
177.49212899073402,247.7642211914062,44.93889466852158,-93.02891118046864
180.50047016006852,249.2132110595703,44.93889169642463,-93.02887323449272
183.508811329403,250.2931060791016,44.93888872431513,-93.02883528852078
186.51715249873746,251.3449401855469,44.93888575219306,-93.0287973425527
189.52549366807193,252.3002471923828,44.93888278005843,-93.02875939658861
192.5338348374064,253.2085571289062,44.93887980791123,-93.02872145062838
195.54217600674087,254.5135040283203,44.93887683575146,-93.02868350467213
198.55051717607535,256.2026672363281,44.93887386357913,-93.0286455587198
201.55885834540982,258.0206604003906,44.93887089139423,-93.0286076127714
204.5671995147443,259.7961730957031,44.93886791919677,-93.02856966682691
207.5755406840788,261.5172729492188,44.93886494698675,-93.02853172088635
210.58388185341326,263.2450561523438,44.93886197476415,-93.02849377494971
213.59222302274773,264.2078247070312,44.93885900252899,-93.02845582901705
216.6005641920822,265.1373291015625,44.93885603028127,-93.02841788308825
219.60890536141667,265.8546752929688,44.93885305802098,-93.02837993716344
222.61724653075115,266.3935241699219,44.93885008574812,-93.02834199124248
225.62558770008562,266.8824462890625,44.93884711346271,-93.02830404532551
228.63392886942012,267.3887939453125,44.93884414116473,-93.02826609941246
231.6422700387546,267.9222717285156,44.93884116885418,-93.02822815350333
234.65061120808906,268.4593200683594,44.93883819653106,-93.02819020759813
237.65895237742353,268.8651733398438,44.93883522419537,-93.02815226169685
